timestamp,open,high,low,close,volume,Principal Component 1,Principal Component 2
2019-07-31,216.4200,221.3700,211.3000,213.0400,69281361,-3.267353235,1.43444352
2019-07-30,208.7600,210.1600,207.3100,208.7800,33935718,-3.267353235,1.43444352
2019-07-29,208.4600,210.6400,208.4400,209.6800,21673389,-3.267353235,1.43444352
2019-07-26,207.4800,209.7300,207.1400,207.7400,17618874,-3.267353235,1.43444352
2019-07-25,208.8900,209.2400,206.7300,207.0200,13909535,-3.267353235,1.43444352
2019-07-24,207.6700,209.1500,207.1700,208.6700,14991567,-3.267353235,1.43444352
2019-07-23,208.4600,208.9100,207.2900,208.8400,18355210,-3.267353235,1.43444352
2019-07-22,203.6500,207.2300,203.6100,207.2200,22277932,-3.267353235,1.43444352
2019-07-19,205.7900,206.5000,202.3600,202.5900,20929307,-3.267353235,1.43444352
2019-07-18,204.0000,205.8800,203.7000,205.6600,18582161,-3.267353235,1.43444352
2019-07-17,204.0500,205.0900,203.2700,203.3500,14107450,-3.267353235,1.43444352
2019-07-16,204.5900,206.1100,203.5000,204.5000,16866816,-3.267353235,1.43444352
2019-07-15,204.0900,205.8700,204.0000,205.2100,16947420,-3.267353235,1.43444352
2019-07-12,202.4500,204.0000,202.2000,203.3000,17595212,-3.267353235,1.43444352
2019-07-11,203.3100,204.3900,201.7100,201.7500,20191842,-3.267353235,1.43444352
2019-07-10,201.8500,203.7300,201.5600,203.2300,17897138,-3.267353235,1.43444352
2019-07-09,199.2000,201.5100,198.8100,201.2400,20578015,-3.267353235,1.43444352
2019-07-08,200.8100,201.4000,198.4100,200.0200,25338628,-3.267353235,1.43444352
2019-07-05,203.3500,205.0800,202.9000,204.2300,17265518,-3.267353235,1.43444352
2019-07-03,203.2800,204.4400,202.6900,204.4100,11362045,-3.267353235,1.43444352
2019-07-02,201.4100,203.1300,201.3600,202.7300,16935217,-3.267353235,1.43444352
2019-07-01,203.1700,204.4900,200.6500,201.5500,27316739,-3.267353235,1.43444352
2019-06-29,None,None,None,None,None,-3.267353235,1.43444352
2019-06-28,198.6800,199.5000,197.0500,197.9200,31110642,-3.115461545,0.468444042
2019-06-27,200.2900,201.5700,199.5700,199.7400,20899717,-3.115461545,0.468444042
2019-06-26,197.7700,200.9900,197.3500,199.8000,26067512,-3.115461545,0.468444042
2019-06-25,198.4300,199.2600,195.2900,195.5700,21070334,-3.115461545,0.468444042
2019-06-24,198.5400,200.1600,198.1700,198.5800,18220421,-3.115461545,0.468444042
2019-06-21,198.8000,200.8500,198.1500,198.7800,47800589,-3.115461545,0.468444042
2019-06-20,200.3700,200.6100,198.0300,199.4600,21513988,-3.115461545,0.468444042
2019-06-19,199.6800,199.8800,197.3100,197.8700,21124235,-3.115461545,0.468444042
2019-06-18,196.0500,200.2900,195.2100,198.4500,26551004,-3.115461545,0.468444042
2019-06-17,192.9000,194.9600,192.1700,193.8900,14669144,-3.115461545,0.468444042
2019-06-14,191.5500,193.5900,190.3000,192.7400,18761474,-3.115461545,0.468444042
2019-06-13,194.7000,196.7900,193.6000,194.1500,21674625,-3.115461545,0.468444042
2019-06-12,193.9500,195.9700,193.3900,194.1900,18253189,-3.115461545,0.468444042
2019-06-11,194.8600,196.0000,193.6000,194.8100,26932882,-3.115461545,0.468444042
2019-06-10,191.8100,195.3700,191.6200,192.5800,26220851,-3.115461545,0.468444042
2019-06-07,186.5100,191.9200,185.7700,190.1500,30684393,-3.115461545,0.468444042
2019-06-06,183.0800,185.4700,182.1500,185.2200,22526311,-3.115461545,0.468444042
2019-06-05,184.2800,184.9900,181.1400,182.5400,29773427,-3.115461545,0.468444042
2019-06-04,175.4400,179.8300,174.5200,179.6400,30967961,-3.115461545,0.468444042
2019-06-03,175.6000,177.9200,170.2700,173.3000,40396069,-3.115461545,0.468444042
2019-05-31,176.2300,177.9900,174.9900,175.0700,27043584,-3.115461545,0.468444042
2019-05-30,177.9500,179.2300,176.6700,178.3000,21218412,-3.115461545,0.468444042
2019-05-29,176.4200,179.3500,176.0000,177.3800,28481165,-3.115461545,0.468444042
2019-05-28,178.9200,180.5900,177.9100,178.2300,27948160,-3.115461545,0.468444042
2019-05-24,180.2000,182.1400,178.6200,178.9700,23714686,-3.115461545,0.468444042
2019-05-23,179.8000,180.5400,177.8100,179.6600,36529736,-3.115461545,0.468444042
2019-05-22,184.6600,185.7100,182.5500,182.7800,29748556,-3.115461545,0.468444042
2019-05-21,185.2200,188.0000,184.7000,186.6000,28364848,-3.115461545,0.468444042
2019-05-20,183.5200,184.3500,180.2800,183.0900,38612290,-3.115461545,0.468444042
2019-05-17,186.9300,190.9000,186.7600,189.0000,32879090,-3.115461545,0.468444042
2019-05-16,189.9100,192.4700,188.8400,190.0800,33031364,-3.115461545,0.468444042
2019-05-15,186.2700,191.7500,186.0200,190.9200,26544718,-3.115461545,0.468444042
2019-05-14,186.4100,189.7000,185.4100,188.6600,36529677,-3.115461545,0.468444042
2019-05-13,187.7100,189.4800,182.8500,185.7200,57430623,-3.115461545,0.468444042
2019-05-10,197.4200,198.8500,192.7700,197.1800,41208712,-3.115461545,0.468444042
2019-05-09,200.4000,201.6800,196.6600,200.7200,34908607,-3.115461545,0.468444042
2019-05-08,201.9000,205.3400,201.7500,202.9000,26339504,-3.115461545,0.468444042
2019-05-07,205.8800,207.4200,200.8300,202.8600,38763698,-3.115461545,0.468444042
2019-05-06,204.2900,208.8400,203.5000,208.4800,32443113,-3.115461545,0.468444042
2019-05-03,210.8900,211.8400,210.2300,211.7500,20892378,-3.115461545,0.468444042
2019-05-02,209.8400,212.6500,208.1300,209.1500,31996324,-3.115461545,0.468444042
2019-05-01,209.8800,215.3100,209.2300,210.5200,64827328,-3.115461545,0.468444042
2019-04-30,203.0600,203.4000,199.1100,200.6700,46534923,-3.115461545,0.468444042
2019-04-29,204.4000,205.9700,203.8600,204.6100,22204716,-3.115461545,0.468444042
2019-04-26,204.9000,205.0000,202.1200,204.3000,18649102,-3.115461545,0.468444042
2019-04-25,206.8300,207.7600,205.1200,205.2800,18543206,-3.115461545,0.468444042
2019-04-24,207.3600,208.4800,207.0500,207.1600,17540609,-3.115461545,0.468444042
2019-04-23,204.4300,207.7500,203.9000,207.4800,23322991,-3.115461545,0.468444042
2019-04-22,202.8300,204.9400,202.3400,204.5300,19439545,-3.115461545,0.468444042
2019-04-18,203.1200,204.1500,202.5200,203.8600,24195766,-3.115461545,0.468444042
2019-04-17,199.5400,203.3800,198.6100,203.1300,28906780,-3.115461545,0.468444042
2019-04-16,199.4600,201.3700,198.5600,199.2500,25696385,-3.115461545,0.468444042
2019-04-15,198.5800,199.8500,198.0100,199.2300,17536646,-3.115461545,0.468444042
2019-04-12,199.2000,200.1400,196.2100,198.8700,27760668,-3.115461545,0.468444042
2019-04-11,200.8500,201.0000,198.4400,198.9500,20900808,-3.115461545,0.468444042
2019-04-10,198.6800,200.7400,198.1800,200.6200,21695288,-3.115461545,0.468444042
2019-04-09,200.3200,202.8500,199.2300,199.5000,35768237,-3.115461545,0.468444042
2019-04-08,196.4200,200.2300,196.3400,200.1000,25881697,-3.115461545,0.468444042
2019-04-05,196.4500,197.1000,195.9300,197.0000,18526644,-3.115461545,0.468444042
2019-04-04,194.7900,196.3700,193.1400,195.6900,19114275,-3.115461545,0.468444042
2019-04-03,193.2500,196.5000,193.1500,195.3500,23271830,-3.115461545,0.468444042
2019-04-02,191.0900,194.4600,191.0500,194.0200,22765732,-3.115461545,0.468444042
2019-04-01,191.6400,191.6800,188.3800,191.2400,27861964,-3.115461545,0.468444042
2019-03-30,None,None,None,None,None,-3.115461545,0.468444042
2019-03-29,189.8300,190.0800,188.5400,189.9500,23563961,-3.752478349,-0.459376567
2019-03-28,188.9500,189.5600,187.5300,188.7200,20780363,-3.752478349,-0.459376567
2019-03-27,188.7500,189.7600,186.5500,188.4700,29848427,-3.752478349,-0.459376567
2019-03-26,191.6600,192.8800,184.5800,186.7900,49800538,-3.752478349,-0.459376567
2019-03-25,191.5100,191.9800,186.6000,188.7400,43845293,-3.752478349,-0.459376567
2019-03-22,195.3400,197.6900,190.7800,191.0500,42407666,-3.752478349,-0.459376567
2019-03-21,190.0200,196.3300,189.8100,195.0900,51034237,-3.752478349,-0.459376567
2019-03-20,186.2300,189.4900,184.7300,188.1600,31035231,-3.752478349,-0.459376567
2019-03-19,188.3500,188.9900,185.9200,186.5300,31646369,-3.752478349,-0.459376567
2019-03-18,185.8000,188.3900,185.7900,188.0200,26219832,-3.752478349,-0.459376567
2019-03-15,184.8500,187.3300,183.7400,186.1200,39042912,-3.752478349,-0.459376567
2019-03-14,183.9000,184.1000,182.5600,183.7300,23579508,-3.752478349,-0.459376567
2019-03-13,182.2500,183.3000,180.9200,181.7100,31032524,-3.752478349,-0.459376567
2019-03-12,180.0000,182.6700,179.3700,180.9100,32467584,-3.752478349,-0.459376567
2019-03-11,175.4900,179.1200,175.3500,178.9000,32011034,-3.752478349,-0.459376567
2019-03-08,170.3200,173.0700,169.5000,172.9100,23999358,-3.752478349,-0.459376567
2019-03-07,173.8700,174.4400,172.0200,172.5000,24796374,-3.752478349,-0.459376567
2019-03-06,174.6700,175.4900,173.9400,174.5200,20810384,-3.752478349,-0.459376567
2019-03-05,175.9400,176.0000,174.5400,175.5300,19737419,-3.752478349,-0.459376567
2019-03-04,175.6900,177.7500,173.9700,175.8500,27436203,-3.752478349,-0.459376567
2019-03-01,174.2800,175.1500,172.8900,174.9700,25886167,-3.752478349,-0.459376567
2019-02-28,174.3200,174.9100,172.9200,173.1500,28215416,-3.752478349,-0.459376567
2019-02-27,173.2100,175.0000,172.7300,174.8700,27835389,-3.752478349,-0.459376567
2019-02-26,173.7100,175.3000,173.1700,174.3300,17070211,-3.752478349,-0.459376567
2019-02-25,174.1600,175.8700,173.9500,174.2300,21873358,-3.752478349,-0.459376567
2019-02-22,171.5800,173.0000,171.3800,172.9700,18913154,-3.752478349,-0.459376567
2019-02-21,171.8000,172.3700,170.3000,171.0600,17249670,-3.752478349,-0.459376567
2019-02-20,171.1900,173.3200,170.9900,172.0300,26114362,-3.752478349,-0.459376567
2019-02-19,169.7100,171.4400,169.4900,170.9300,18972826,-3.752478349,-0.459376567
2019-02-15,171.2500,171.7000,169.7500,170.4200,24626814,-3.752478349,-0.459376567
2019-02-14,169.7100,171.2600,169.3800,170.8000,21835747,-3.752478349,-0.459376567
2019-02-13,171.3900,172.4800,169.9200,170.1800,22490233,-3.752478349,-0.459376567
2019-02-12,170.1000,171.0000,169.7000,170.8900,22283523,-3.752478349,-0.459376567
2019-02-11,171.0500,171.2100,169.2500,169.4300,20993425,-3.752478349,-0.459376567
2019-02-08,168.9900,170.6600,168.4200,170.4100,23819966,-3.752478349,-0.459376567
2019-02-07,172.4000,173.9400,170.3400,170.9400,31741690,-3.752478349,-0.459376567
2019-02-06,174.6500,175.5700,172.8500,174.2400,28239591,-3.752478349,-0.459376567
2019-02-05,172.8600,175.0800,172.3500,174.1800,36101628,-3.752478349,-0.459376567
2019-02-04,167.4100,171.6600,167.2800,171.2500,31495582,-3.752478349,-0.459376567
2019-02-01,166.9600,168.9800,165.9300,166.5200,32668138,-3.752478349,-0.459376567
2019-01-31,166.1100,169.0000,164.5600,166.4400,40739649,-3.752478349,-0.459376567
2019-01-30,163.2500,166.1500,160.2300,165.2500,61109780,-3.752478349,-0.459376567
2019-01-29,156.2500,158.1300,154.1100,154.6800,41587239,-3.752478349,-0.459376567
2019-01-28,155.7900,156.3300,153.6600,156.3000,26192058,-3.752478349,-0.459376567
2019-01-25,155.4800,158.1300,154.3200,157.7600,33547893,-3.752478349,-0.459376567
2019-01-24,154.1100,154.4800,151.7400,152.7000,25441549,-3.752478349,-0.459376567
2019-01-23,154.1500,155.1400,151.7000,153.9200,23130570,-3.752478349,-0.459376567
2019-01-22,156.4100,156.7300,152.6200,153.3000,30393970,-3.752478349,-0.459376567
2019-01-18,157.5000,157.8800,155.9800,156.8200,33751023,-3.752478349,-0.459376567
2019-01-17,154.2000,157.6600,153.2600,155.8600,29821160,-3.752478349,-0.459376567
2019-01-16,153.0800,155.8800,153.0000,154.9400,30569706,-3.752478349,-0.459376567
2019-01-15,150.2700,153.3900,150.0500,153.0700,28710324,-3.752478349,-0.459376567
2019-01-14,150.8500,151.2700,149.2200,150.0000,32439186,-3.752478349,-0.459376567
2019-01-11,152.8800,153.7000,151.5100,152.2900,27023241,-3.752478349,-0.459376567
2019-01-10,152.5000,153.9700,150.8600,153.8000,35780670,-3.752478349,-0.459376567
2019-01-09,151.2900,154.5300,149.6300,153.3100,45099081,-3.752478349,-0.459376567
2019-01-08,149.5600,151.8200,148.5200,150.7500,41025314,-3.752478349,-0.459376567
2019-01-07,148.7000,148.8300,145.9000,147.9300,54777764,-3.752478349,-0.459376567
2019-01-04,144.5300,148.5500,143.8000,148.2600,58607070,-3.752478349,-0.459376567
2019-01-03,143.9800,145.7200,142.0000,142.1900,91312195,-3.752478349,-0.459376567
2019-01-02,154.8900,158.8500,154.2300,157.9200,37039737,-3.752478349,-0.459376567
2018-12-31,158.5300,159.3600,156.4800,157.7400,35003466,-3.752478349,-0.459376567
2018-12-29,None,None,None,None,None,-3.752478349,-0.459376567
2018-12-28,157.5000,158.5200,154.5500,156.2300,42291424,-1.718023087,0.257374095
2018-12-27,155.8400,156.7700,150.0700,156.1500,53117065,-1.718023087,0.257374095
2018-12-26,148.3000,157.2300,146.7200,157.1700,58582544,-1.718023087,0.257374095
2018-12-24,148.1500,151.5500,146.5900,146.8300,37169232,-1.718023087,0.257374095
2018-12-21,156.8600,158.1600,149.6300,150.7300,95744384,-1.718023087,0.257374095
2018-12-20,160.4000,162.1100,155.3000,156.8300,64772960,-1.718023087,0.257374095
2018-12-19,166.0000,167.4500,159.0900,160.8900,49047297,-1.718023087,0.257374095
2018-12-18,165.3800,167.5300,164.3900,166.0700,33841518,-1.718023087,0.257374095
2018-12-17,165.4500,168.3500,162.7300,163.9400,44287922,-1.718023087,0.257374095
2018-12-14,169.0000,169.0800,165.2800,165.4800,40703710,-1.718023087,0.257374095
2018-12-13,170.4900,172.5700,169.5500,170.9500,31897827,-1.718023087,0.257374095
2018-12-12,170.4000,171.9200,169.0200,169.1000,35627674,-1.718023087,0.257374095
2018-12-11,171.6600,171.7900,167.0000,168.6300,47281665,-1.718023087,0.257374095
2018-12-10,165.0000,170.0900,163.3300,169.6000,62025994,-1.718023087,0.257374095
2018-12-07,173.4900,174.4900,168.3000,168.4900,42281631,-1.718023087,0.257374095
2018-12-06,171.7600,174.7800,170.4200,174.7200,43098410,-1.718023087,0.257374095
2018-12-04,180.9500,182.3900,176.2700,176.6900,41344282,-1.718023087,0.257374095
2018-12-03,184.4600,184.9400,181.2100,184.8200,40798002,-1.718023087,0.257374095
2018-11-30,180.2900,180.3300,177.0300,178.5800,39531549,-1.718023087,0.257374095
2018-11-29,182.6600,182.8000,177.7000,179.5500,41769992,-1.718023087,0.257374095
2018-11-28,176.7300,181.2900,174.9300,180.9400,46062539,-1.718023087,0.257374095
2018-11-27,171.5100,174.7700,170.8800,174.2400,41387377,-1.718023087,0.257374095
2018-11-26,174.2400,174.9500,170.2600,174.6200,44998520,-1.718023087,0.257374095
2018-11-23,174.9400,176.5950,172.1000,172.2900,23623972,-1.718023087,0.257374095
2018-11-21,179.7300,180.2700,176.5500,176.7800,31124210,-1.718023087,0.257374095
2018-11-20,178.3700,181.4700,175.5100,176.9800,67825247,-1.718023087,0.257374095
2018-11-19,190.0000,190.7000,184.9900,185.8600,41920872,-1.718023087,0.257374095
2018-11-16,190.5000,194.9700,189.4600,193.5300,36928253,-1.718023087,0.257374095
2018-11-15,188.3900,191.9700,186.9000,191.4100,46478801,-1.718023087,0.257374095
2018-11-14,193.9000,194.4800,185.9300,186.8000,60800957,-1.718023087,0.257374095
2018-11-13,191.6300,197.1800,191.4500,192.2300,46882936,-1.718023087,0.257374095
2018-11-12,199.0000,199.8500,193.7900,194.1700,51135518,-1.718023087,0.257374095
2018-11-09,205.5500,206.0100,202.2500,204.4700,34365750,-1.718023087,0.257374095
2018-11-08,209.9800,210.1200,206.7500,208.4900,25362636,-1.718023087,0.257374095
2018-11-07,205.9700,210.0600,204.1300,209.9500,33424434,-1.718023087,0.257374095
2018-11-06,201.9200,204.7200,201.6900,203.7700,31882881,-1.718023087,0.257374095
2018-11-05,204.3000,204.3900,198.1700,201.5900,66163669,-1.718023087,0.257374095
2018-11-02,209.5500,213.6500,205.4300,207.4800,91328654,-1.718023087,0.257374095
2018-11-01,219.0500,222.3600,216.8100,222.2200,58323180,-1.718023087,0.257374095
2018-10-31,216.8800,220.4500,216.6200,218.8600,38358933,-1.718023087,0.257374095
2018-10-30,211.1500,215.1800,209.2700,213.3000,36659990,-1.718023087,0.257374095
2018-10-29,219.1900,219.6900,206.0900,212.2400,45935520,-1.718023087,0.257374095
2018-10-26,215.9000,220.1900,212.6700,216.3000,47258375,-1.718023087,0.257374095
2018-10-25,217.7100,221.3800,216.7500,219.8000,29855768,-1.718023087,0.257374095
2018-10-24,222.6000,224.2300,214.5400,215.0900,40925163,-1.718023087,0.257374095
2018-10-23,215.8300,223.2500,214.7000,222.7300,38767846,-1.718023087,0.257374095
2018-10-22,219.7900,223.3600,218.9400,220.6500,28792082,-1.718023087,0.257374095
2018-10-19,218.0600,221.2600,217.4300,219.3100,33078726,-1.718023087,0.257374095
2018-10-18,217.8600,219.7400,213.0000,216.0200,32581315,-1.718023087,0.257374095
2018-10-17,222.3000,222.6400,219.3400,221.1900,22885397,-1.718023087,0.257374095
2018-10-16,218.9300,222.9900,216.7600,222.1500,29183963,-1.718023087,0.257374095
2018-10-15,221.1600,221.8300,217.2700,217.3600,30791007,-1.718023087,0.257374095
2018-10-12,220.4200,222.8800,216.8400,222.1100,40337851,-1.718023087,0.257374095
2018-10-11,214.5200,219.5000,212.3200,214.4500,53124392,-1.718023087,0.257374095
2018-10-10,225.4600,226.3500,216.0500,216.3600,41990554,-1.718023087,0.257374095
2018-10-09,223.6400,227.2700,222.2500,226.8700,26891029,-1.718023087,0.257374095
2018-10-08,222.2100,224.8000,220.2000,223.7700,29663923,-1.718023087,0.257374095
2018-10-05,227.9600,228.4100,220.5800,224.2900,33580463,-1.718023087,0.257374095
2018-10-04,230.7800,232.3500,226.7300,227.9900,32042000,-1.718023087,0.257374095
2018-10-03,230.0500,233.4700,229.7800,232.0700,28654799,-1.718023087,0.257374095
2018-10-02,227.2500,230.0000,226.6300,229.2800,24788170,-1.718023087,0.257374095
2018-10-01,227.9500,229.4200,226.3500,227.2600,23600802,-1.718023087,0.257374095
2018-09-29,None,None,None,None,None,-1.718023087,0.257374095
2018-09-28,224.7900,225.8400,224.0200,225.7400,22929364,-2.618870149,0.435413528
2018-09-27,223.8200,226.4400,223.5400,224.9500,30181227,-2.618870149,0.435413528
2018-09-26,221.0000,223.7500,219.7600,220.4200,23984706,-2.618870149,0.435413528
2018-09-25,219.7500,222.8200,219.7000,222.1900,24554379,-2.618870149,0.435413528
2018-09-24,216.8200,221.2600,216.6300,220.7900,27693358,-2.618870149,0.435413528
2018-09-21,220.7800,221.3600,217.2900,217.6600,96246748,-2.618870149,0.435413528
2018-09-20,220.2400,222.2800,219.1500,220.0300,26608794,-2.618870149,0.435413528
2018-09-19,218.5000,219.6200,215.3000,218.3700,27123833,-2.618870149,0.435413528
2018-09-18,217.7900,221.8500,217.1200,218.2400,31571712,-2.618870149,0.435413528
2018-09-17,222.1500,222.9500,217.2700,217.8800,37195133,-2.618870149,0.435413528
2018-09-14,225.7500,226.8400,222.5200,223.8400,31999289,-2.618870149,0.435413528
2018-09-13,223.5200,228.3500,222.5700,226.4100,41706377,-2.618870149,0.435413528
2018-09-12,224.9400,225.0000,219.8400,221.0700,49278740,-2.618870149,0.435413528
2018-09-11,218.0100,224.3000,216.5600,223.8500,35749049,-2.618870149,0.435413528
2018-09-10,220.9500,221.8500,216.4700,218.3300,39516453,-2.618870149,0.435413528
2018-09-07,221.8500,225.3700,220.7100,221.3000,37619810,-2.618870149,0.435413528
2018-09-06,226.2300,227.3500,221.3000,223.1000,34289976,-2.618870149,0.435413528
2018-09-05,228.9900,229.6700,225.1000,226.8700,33332960,-2.618870149,0.435413528
2018-09-04,228.4100,229.1800,226.6300,228.3600,27390132,-2.618870149,0.435413528
2018-08-31,226.5100,228.8700,226.0000,227.6300,43340134,-2.618870149,0.435413528
2018-08-30,223.2500,228.2600,222.4000,225.0300,48793824,-2.618870149,0.435413528
2018-08-29,220.1500,223.4900,219.4100,222.9800,27254804,-2.618870149,0.435413528
2018-08-28,219.0100,220.5400,218.9200,219.7000,22776766,-2.618870149,0.435413528
2018-08-27,217.1500,218.7400,216.3300,217.9400,20525117,-2.618870149,0.435413528
2018-08-24,216.6000,216.9000,215.1100,216.1600,18476356,-2.618870149,0.435413528
2018-08-23,214.6500,217.0500,214.6000,215.4900,18883224,-2.618870149,0.435413528
2018-08-22,214.1000,216.3600,213.8400,215.0500,19018131,-2.618870149,0.435413528
2018-08-21,216.8000,217.1900,214.0300,215.0400,26159755,-2.618870149,0.435413528
2018-08-20,218.1000,219.1800,215.1100,215.4600,30287695,-2.618870149,0.435413528
2018-08-17,213.4400,217.9500,213.1600,217.5800,35426997,-2.618870149,0.435413528
2018-08-16,211.7500,213.8100,211.4700,213.3200,28500367,-2.618870149,0.435413528
2018-08-15,209.2200,210.7400,208.3300,210.2400,28807564,-2.618870149,0.435413528
2018-08-14,210.1600,210.5600,208.2600,209.7500,20748010,-2.618870149,0.435413528
2018-08-13,207.7000,210.9500,207.7000,208.8700,25890880,-2.618870149,0.435413528
2018-08-10,207.3600,209.1000,206.6700,207.5300,24611202,-2.618870149,0.435413528
2018-08-09,207.2800,209.7800,207.2000,208.8800,23492626,-2.618870149,0.435413528
2018-08-08,206.0500,207.8100,204.5200,207.2500,22525487,-2.618870149,0.435413528
2018-08-07,209.3200,209.5000,206.7600,207.1100,25587387,-2.618870149,0.435413528
2018-08-06,208.0000,209.2500,207.0700,209.0700,25425387,-2.618870149,0.435413528
2018-08-03,207.0300,208.7400,205.4800,207.9900,33447396,-2.618870149,0.435413528
2018-08-02,200.5800,208.3800,200.3500,207.3900,62404012,-2.618870149,0.435413528
2018-08-01,199.1300,201.7600,197.3100,201.5000,67935716,-2.618870149,0.435413528
2018-07-31,190.3000,192.1400,189.3400,190.2900,39373038,-2.618870149,0.435413528
2018-07-30,191.9000,192.2000,189.0700,189.9100,21029535,-2.618870149,0.435413528
2018-07-27,194.9900,195.1900,190.1000,190.9800,24023972,-2.618870149,0.435413528
2018-07-26,194.6100,195.9600,193.6100,194.2100,19075964,-2.618870149,0.435413528
2018-07-25,193.0600,194.8500,192.4300,194.8200,16826483,-2.618870149,0.435413528
2018-07-24,192.4500,193.6600,192.0500,193.0000,18697898,-2.618870149,0.435413528
2018-07-23,190.6800,191.9600,189.5600,191.6100,15989365,-2.618870149,0.435413528
2018-07-20,191.7800,192.4300,190.1700,191.4400,20706042,-2.618870149,0.435413528
2018-07-19,189.6900,192.5500,189.6900,191.8800,20286752,-2.618870149,0.435413528
2018-07-18,191.7800,191.8000,189.9300,190.4000,16393381,-2.618870149,0.435413528
2018-07-17,189.7500,191.8700,189.2000,191.4500,15534523,-2.618870149,0.435413528
2018-07-16,191.5200,192.6500,190.4200,190.9100,15043110,-2.618870149,0.435413528
2018-07-13,191.0800,191.8400,190.9000,191.3300,12519792,-2.618870149,0.435413528
2018-07-12,189.5300,191.4100,189.3100,191.0300,18041131,-2.618870149,0.435413528
2018-07-11,188.5000,189.7800,187.6100,187.8800,18831470,-2.618870149,0.435413528
2018-07-10,190.7100,191.2800,190.1800,190.3500,15939149,-2.618870149,0.435413528
2018-07-09,189.5000,190.6800,189.3000,190.5800,19756634,-2.618870149,0.435413528
2018-07-06,185.4200,188.4300,185.2000,187.9700,17485245,-2.618870149,0.435413528
2018-07-05,185.2600,186.4100,184.2800,185.4000,16604248,-2.618870149,0.435413528
2018-07-03,187.7900,187.9500,183.5400,183.9200,13954806,-2.618870149,0.435413528
2018-07-02,183.8200,187.3000,183.4200,187.1800,17731343,-2.618870149,0.435413528
2018-06-30,None,None,None,None,None,-2.618870149,0.435413528
2018-06-29,186.2900,187.1900,182.9100,185.1100,22737666,-2.264551025,0.426659299
2018-06-28,184.1000,186.2100,183.8000,185.5000,17365235,-2.264551025,0.426659299
2018-06-27,185.2300,187.2800,184.0300,184.1600,25285328,-2.264551025,0.426659299
2018-06-26,182.9900,186.5300,182.5400,184.4300,24569201,-2.264551025,0.426659299
2018-06-25,183.4000,184.9200,180.7300,182.1700,31663096,-2.264551025,0.426659299
2018-06-22,186.1200,186.1500,184.7000,184.9200,27200447,-2.264551025,0.426659299
2018-06-21,187.2500,188.3500,184.9400,185.4600,25711898,-2.264551025,0.426659299
2018-06-20,186.3500,187.2000,185.7300,186.5000,20628701,-2.264551025,0.426659299
2018-06-19,185.1400,186.3300,183.4500,185.6900,33578455,-2.264551025,0.426659299
2018-06-18,187.8800,189.2200,187.2000,188.7400,18484865,-2.264551025,0.426659299
2018-06-15,190.0300,190.1600,188.2600,188.8400,61719160,-2.264551025,0.426659299
2018-06-14,191.5500,191.5700,190.2200,190.8000,21610074,-2.264551025,0.426659299
2018-06-13,192.4200,192.8800,190.4400,190.7000,21638393,-2.264551025,0.426659299
2018-06-12,191.3900,192.6100,191.1500,192.2800,16911141,-2.264551025,0.426659299
2018-06-11,191.3500,191.9700,190.2100,191.2300,18308460,-2.264551025,0.426659299
2018-06-08,191.1700,192.0000,189.7700,191.7000,26656799,-2.264551025,0.426659299
2018-06-07,194.1400,194.2000,192.3400,193.4600,21347180,-2.264551025,0.426659299
2018-06-06,193.6300,194.0800,191.9200,193.9800,20933619,-2.264551025,0.426659299
2018-06-05,193.0700,193.9400,192.3600,193.3100,21565963,-2.264551025,0.426659299
2018-06-04,191.6400,193.4200,191.3500,191.8300,26266174,-2.264551025,0.426659299
2018-06-01,187.9900,190.2600,187.7500,190.2400,23442510,-2.264551025,0.426659299
2018-05-31,187.2200,188.2300,186.1400,186.8700,27482793,-2.264551025,0.426659299
2018-05-30,187.7200,188.0000,186.7800,187.5000,18690547,-2.264551025,0.426659299
2018-05-29,187.6000,188.7500,186.8700,187.9000,22514075,-2.264551025,0.426659299
2018-05-25,188.2300,189.6500,187.6500,188.5800,17460963,-2.264551025,0.426659299
2018-05-24,188.7700,188.8400,186.2100,188.1500,23233975,-2.264551025,0.426659299
2018-05-23,186.3500,188.5000,185.7600,188.3600,20058415,-2.264551025,0.426659299
2018-05-22,188.3800,188.8800,186.7800,187.1600,15240704,-2.264551025,0.426659299
2018-05-21,188.0000,189.2700,186.9100,187.6300,18400787,-2.264551025,0.426659299
2018-05-18,187.1900,187.8100,186.1300,186.3100,18297728,-2.264551025,0.426659299
2018-05-17,188.0000,188.9100,186.3600,186.9900,17294029,-2.264551025,0.426659299
2018-05-16,186.0700,188.4600,186.0000,188.1800,19183064,-2.264551025,0.426659299
2018-05-15,186.7800,187.0700,185.1000,186.4400,23695159,-2.264551025,0.426659299
2018-05-14,189.0100,189.5300,187.8600,188.1500,20778772,-2.264551025,0.426659299
2018-05-11,189.4900,190.0600,187.4500,188.5900,26212221,-2.264551025,0.426659299
2018-05-10,187.7400,190.3700,187.6500,190.0400,27989289,-2.264551025,0.426659299
2018-05-09,186.5500,187.4000,185.2200,187.3600,23211241,-2.264551025,0.426659299
2018-05-08,184.9900,186.2200,183.6700,186.0500,28402777,-2.264551025,0.426659299
2018-05-07,185.1800,187.6700,184.7500,185.1600,42451423,-2.264551025,0.426659299
2018-05-04,178.2500,184.2500,178.1700,183.8300,56201317,-2.264551025,0.426659299
